"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"5727","ARMC5",-0.614721449457939,6.47138819504212,-5.01541513768534,1.90477140317302e-06,6.48061302441527e-06,3.91271935174
"5728","SDFR1",0.347696572720927,7.42667291408892,5.01192864546477,1.9333936003008e-06,6.5768460722523e-06,3.89825640419954
"5729","STXBP4",-0.490929894249473,6.06546314983778,-5.01183379998152,1.93417804750425e-06,6.57836607708508e-06,3.89786304919823
"5730","MYL3",0.307620658855157,5.19142426919853,5.01176824757271,1.93472039876568e-06,6.57906229842047e-06,3.89759118489101
"5731","LCT",-0.627274179385305,5.08890573611435,-5.01136846401475,1.93803123305691e-06,6.58917092586178e-06,3.8959332195187
"5732","SIGLEC10",0.793055022578022,7.1897591549694,5.01005681276813,1.94893251767715e-06,6.62507852528599e-06,3.89049419470923
"5733","ZNF275",-0.548097141372955,9.10217159797657,-5.0093485039144,1.9548441369213e-06,6.64401500225213e-06,3.88755743222547
"5734","SDK1",-0.509309052504439,5.43249764583617,-5.0088681684656,1.9588629893737e-06,6.65651296615741e-06,3.88556603669505
"5735","AUP1",-0.483953148060785,9.27970328826555,-5.00873617264936,1.95996877418633e-06,6.65910925283708e-06,3.88501882431226
"5736","TSP50",-0.678664428314044,5.18453774910037,-5.00747953213629,1.97052664172722e-06,6.69381304289661e-06,3.87980966149879
"5737","CRHBP",0.226018600210619,5.13699034498142,5.00653327026216,1.97851331152152e-06,6.7197719844861e-06,3.87588767110021
"5738","NAB2",-0.684824863693276,7.46703143009795,-5.00613694014476,1.98186777907458e-06,6.72999192667623e-06,3.87424513603814
"5739","NKPD1",-0.401270631644572,5.06417114197021,-5.00488972452616,1.99246013237256e-06,6.76478231038148e-06,3.86907677245603
"5740","MT1G",1.36172315633923,9.33059235223878,5.00444275318617,1.99626955990275e-06,6.77653525691725e-06,3.8672247608452
"5741","BAD",0.452458144311534,7.1954332466633,5.00414007200073,1.99885326043568e-06,6.78412398181313e-06,3.8659706716208
"5742","PROSC",0.445877006822293,9.93000984540638,5.00322207926754,2.00670919942205e-06,6.8096009666908e-06,3.86216748162383
"5743","KYNU",1.14698451860754,7.92204985602916,5.00304275689288,2.00824729579613e-06,6.81363373821827e-06,3.86142461220185
"5744","FCAR",-0.515851192792607,7.30374223486592,-5.0022098945645,2.01540602670221e-06,6.83673162087266e-06,3.85797458258686
"5745","DIP",-0.458378085697623,9.18777039585745,-5.00195317686928,2.01761760221292e-06,6.84304246807986e-06,3.85691123601281
"5746","PAPOLG",-0.29158403468434,5.92214690618451,-5.00173208057491,2.01952419799389e-06,6.84831691575201e-06,3.85599546459331
"5747","ACBD5",0.232944422894404,5.24400247947252,5.00088177138166,2.02687307672579e-06,6.87204139551107e-06,3.85247376405847
"5748","KITLG",0.760087434713255,7.73138921896656,5.0005515105701,2.02973439609775e-06,6.8805453562917e-06,3.85110603696754
"5749","RAB11FIP2",0.588111491591778,8.15600606450055,5.00024930650641,2.03235607952285e-06,6.88823416411599e-06,3.84985455399137
"5750","RLTPR",-0.522511140229355,5.34826527605415,-5.0001561711166,2.03316471232827e-06,6.88977642082024e-06,3.84946887295884
"5751","USP47",0.594709389727582,7.38886655763488,5.0000064872967,2.03446497340274e-06,6.89298383007346e-06,3.84884903012721
"5752","IL1F9",-0.545602997148398,5.15056842237267,-4.99933443774376,2.04031285405529e-06,6.91159526447625e-06,3.8460662112417
"5753","C10orf79",0.798987702133422,5.48962668957221,4.99802147147,2.05178492659715e-06,6.94924896484363e-06,3.84063018620426
"5754","GTF2IRD2P",0.332666445020607,6.20835675755201,4.99755193552713,2.05590271986346e-06,6.96198548775454e-06,3.83868640836557
"5755","TRIM54",-0.661896974987135,5.3792231128879,-4.99627199433956,2.06716857095383e-06,6.99891913206524e-06,3.83338832712718
"5756","LOC644642",-1.152874648505,7.95870633214657,-4.99599840622225,2.06958443082653e-06,7.00588127773712e-06,3.83225597332749
"5757","TALDO1",-0.31887813410674,9.04390539211948,-4.99562749171466,2.07286409614192e-06,7.01576461930266e-06,3.83072085943336
"5758","PKP3",-0.228836125321125,5.40719879268948,-4.99497006180293,2.07868958681901e-06,7.03425956915046e-06,3.82800011774096
"5759","OXT",-0.668793596973445,5.45137213457406,-4.99469642265052,2.08111899600971e-06,7.04125779427839e-06,3.82686774373734
"5760","PIK3AP1",0.819630239920246,6.3075400120753,4.99458227872848,2.08213319887224e-06,7.04346621181001e-06,3.82639540503478
"5761","TGFBRAP1",-0.869442782665838,7.90912109942998,-4.9943762369436,2.08396515904047e-06,7.04843970211829e-06,3.82554280168699
"5762","CEP164",-0.615701093129919,7.95275423449179,-4.99370201475189,2.08997077406733e-06,7.06752525732417e-06,3.82275302142896
"5763","PTPLAD2",-1.16339802952713,10.5699342625336,-4.99296074714806,2.09659302342358e-06,7.08868906149721e-06,3.81968610371387
"5764","FTHL12",0.716877844938654,12.2070626166701,4.99266547711763,2.09923655243697e-06,7.0963955975424e-06,3.81846453673379
"5765","PBXIP1",-0.580936228421289,7.57910691545954,-4.99140156043168,2.11058898575469e-06,7.13353449912057e-06,3.81323609290845
"5766","FLJ11305",0.333865142424028,10.8998675466274,4.98857579489738,2.13618627909474e-06,7.2187980659315e-06,3.80154985114708
"5767","SORL1",-0.691419988038536,8.91573844527476,-4.98705346111085,2.15010128453798e-06,7.2645610420015e-06,3.79525586186229
"5768","SLC7A9",-0.553578062663805,6.50689914780598,-4.98667239945563,2.15359817915335e-06,7.27511451470232e-06,3.79368058226227
"5769","TOM1L1",-0.733246096226371,6.60614735358169,-4.98608893512061,2.15896318710014e-06,7.29197394706988e-06,3.79126873674718
"5770","LOC646463",-0.598206149953184,7.80028186421431,-4.98579162826466,2.16170194802812e-06,7.29995883142598e-06,3.79003984046708
"5771","PRSS35",0.397834272130095,5.81356345433972,4.98555880822368,2.16384902176235e-06,7.30594319685312e-06,3.78907752891899
"5772","YSK4",0.507296303218077,5.15431749978977,4.98491923896955,2.16975782981143e-06,7.32462427475324e-06,3.78643415697118
"5773","TP53",-0.825042731082347,6.41405754876622,-4.98486220109151,2.17028554891359e-06,7.32513665695154e-06,3.78619842722761
"5774","SLC38A5",0.544647325453756,6.36650179137759,4.98307423858655,2.18689135840898e-06,7.37990615147196e-06,3.77880990976579
"5775","UQCRFS1",0.360521367742169,12.0552036708981,4.98295548949906,2.18799861314941e-06,7.38236415189891e-06,3.77831925582354
"5776","MLZE",-0.82617105183882,5.82234328220001,-4.9821490374828,2.19553266938885e-06,7.40650174221638e-06,3.77498731416626
"5777","CRYL1",0.602483806440913,8.57578236986789,4.98191142845147,2.19775727431687e-06,7.41272295136996e-06,3.77400567409179
"5778","ZNF650",-0.377545189479531,8.11587188901979,-4.98153020110227,2.20133108084892e-06,7.42349188479426e-06,3.7724307635684
"5779","RPS6KC1",-0.423492948754169,6.73311791413674,-4.98136306671342,2.20289965960801e-06,7.42749608365843e-06,3.77174032960891
"5780","FLJ14640",-0.574665811737264,6.25927961718572,-4.98126114123287,2.20385677750708e-06,7.42943759683831e-06,3.77131928172977
"5781","ELF5",0.859871068696623,6.30849195791155,4.98019550195508,2.21388777287029e-06,7.46196216128308e-06,3.76691752631981
"5782","C22orf16",-0.590885643591353,11.228796858109,-4.97939979470773,2.22140680615362e-06,7.48601031094833e-06,3.7636311572745
"5783","ABCA1",0.577529367416112,10.8353706998857,4.97898704124028,2.22531689544727e-06,7.4978903177918e-06,3.76192656881862
"5784","PTPRC",0.594589226528944,5.66418218976911,4.97807897796391,2.23394272051534e-06,7.52565247393522e-06,3.75817677378075
"5785","LOC648153",-0.459004703255123,5.38494532542486,-4.97669903504838,2.2471132837785e-06,7.56871259022025e-06,3.75247922911318
"5786","MORC4",-0.492613757838773,6.27105257562019,-4.97626497198577,2.25127169338283e-06,7.58140839017705e-06,3.75068727017595
"5787","FLJ20850",-0.376107009254296,5.56272332180804,-4.97492250550308,2.26418020579746e-06,7.6235616571563e-06,3.7451457575996
"5788","TIMM9",-0.574106833513885,8.06076633627499,-4.97367675571185,2.27622310423427e-06,7.66278631409894e-06,3.74000434675834
"5789","CAMK2N1",1.24098124313345,10.8592397777975,4.97021201348998,2.31004588473261e-06,7.77530559060544e-06,3.7257091955044
"5790","UBE2D3",0.325305472172543,11.5221751331612,4.96991559762425,2.31296208156838e-06,7.78377653874956e-06,3.72448651644053
"5791","C20orf133",1.27733720599318,6.61974360520294,4.96923559449748,2.31966561678903e-06,7.8049878333853e-06,3.72168176615872
"5792","LOC646197",-0.68046763136326,8.75038747165509,-4.96886684166253,2.32330871337479e-06,7.81589611189706e-06,3.7201609074861
"5793","SOX15",0.74698041181717,6.37435333307045,4.96811455181601,2.33075822775708e-06,7.83960367130102e-06,3.71705844291835
"5794","RBM4B",0.446798394517733,8.88255604123033,4.96767341549643,2.33513735678852e-06,7.85201027879361e-06,3.71523932638732
"5795","ATPBD1B",-0.34573944555812,9.5355690772453,-4.96766180350167,2.33525273623859e-06,7.85201027879361e-06,3.71519144335294
"5796","SALL2",-0.627375148320203,8.02591610535254,-4.96745029436252,2.33735530999896e-06,7.85772398470148e-06,3.71431928041726
"5797","TOR1AIP1",0.411445210962199,10.1772748680876,4.96664593548086,2.34536811880364e-06,7.88330132739157e-06,3.71100270816816
"5798","ZNF384",-0.307529338589321,6.76499225967421,-4.96644305675059,2.34739335684657e-06,7.8887477678778e-06,3.71016624374962
"5799","TNFSF12-TNFSF13",0.413669286956729,5.62872486952693,4.9657364101624,2.35446074519213e-06,7.91113426798907e-06,3.70725292941015
"5800","IL20RA",0.759715767352747,6.41610926451331,4.96491537711403,2.36269813333063e-06,7.93744364274955e-06,3.70386836915153
"5801","LOC653170",0.585893958761591,5.80899180216889,4.96407552899444,2.37115328278333e-06,7.96447538614605e-06,3.70040662399156
"5802","LOC652226",-0.505947245105873,5.55293291820008,-4.963685197741,2.37509293977555e-06,7.97633332153165e-06,3.69879785886751
"5803","RAB23",0.48700755960747,8.83477336498513,4.963196287406,2.3800365457042e-06,7.9915581756068e-06,3.6967829124703
"5804","PAF1",-0.459654262569712,9.77551920495419,-4.96241060789767,2.38800189093536e-06,8.0169222682418e-06,3.69354516179145
"5805","TPD52L2",-0.353754201077365,10.6455314592268,-4.96098712393203,2.4024994714918e-06,8.06420365237169e-06,3.68767989712391
"5806","RBX1",0.41186458737492,11.3121465487521,4.96093948660066,2.40298611435547e-06,8.06444788808409e-06,3.68748363317536
"5807","MAN1B1",-0.329689215042523,10.796248031399,-4.96040981354061,2.40840349192242e-06,8.0812367900996e-06,3.68530148350517
"5808","C7orf26",-0.351210508656086,9.66537252609342,-4.95914673246052,2.42136996675498e-06,8.12334604032726e-06,3.68009844832314
"5809","HSBP1",0.449480189686662,11.9551938928479,4.95897049551905,2.4231845583134e-06,8.12803427762724e-06,3.67937254057994
"5810","DAP3",-0.368286881617736,7.98813268183761,-4.95862603640519,2.42673503703013e-06,8.13854254673531e-06,3.67795378589751
"5811","SS18",0.261613112724861,7.33052832511686,4.95652461178162,2.44850506753685e-06,8.21013960436337e-06,3.66929985050265
"5812","LOC643272",-0.432814593360582,5.21120497175227,-4.95484322656487,2.4660602604066e-06,8.26758158534457e-06,3.66237741288371
"5813","SCAP2",0.606046912987836,9.229232169375,4.95335195174513,2.48173287631496e-06,8.31869346206726e-06,3.65623896086094
"5814","TCTA",0.575411451365396,8.63866030557651,4.95256605708328,2.49003118764746e-06,8.34507356231695e-06,3.65300451097638
"5815","C10orf61",0.335778751464041,6.91818082709774,4.95155063184269,2.50079307858592e-06,8.37969959350758e-06,3.6488258943298
"5816","NGRN",0.516289101150427,10.598296078976,4.94898356939348,2.52820189812355e-06,8.47008493551193e-06,3.63826456691892
"5817","DPH5",0.401197052771989,8.48684715421594,4.94885464607214,2.52958610117002e-06,8.47326546008215e-06,3.63773424890464
"5818","OR5B12",-0.214792211173652,5.07860624228515,-4.94843128226766,2.53413678899785e-06,8.48704973077057e-06,3.63599283180899
"5819","RPL5",-0.600996653696688,12.3460374958768,-4.94832583940674,2.53527141921459e-06,8.48939054878781e-06,3.63555913011918
"5820","COL14A1",0.721605282971647,6.63453701428639,4.94747547049592,2.54443998212173e-06,8.51862767210343e-06,3.63206166067748
"5821","TNFRSF6B",-0.80155229909458,6.60358895839017,-4.94722936081438,2.54709951216772e-06,8.52606665428415e-06,3.63104951310138
"5822","JSRP1",-1.44652737833612,8.15743451098862,-4.94654709016933,2.55448645662905e-06,8.54932473504244e-06,3.62824378731468
"5823","PQLC3",0.497396152437775,10.14387023762,4.94624441529492,2.55777018222256e-06,8.55884458193485e-06,3.62699916758917
"5824","CCDC58",-0.70644618738807,7.59714359492114,-4.94619471436441,2.55830978064757e-06,8.55918030149691e-06,3.62679479872647
"5825","GLTP",0.312835279949779,11.8217329099531,4.94581298053509,2.56245792018619e-06,8.57158670812498e-06,3.62522516439385
"5826","LOC649639",-0.648516049592121,6.07824518723034,-4.94537480662537,2.56722742994594e-06,8.58606702239901e-06,3.62342355412449
"5827","CRNN",0.492112935546738,6.6083327168184,4.94349055859421,2.58783594013488e-06,8.65350665754731e-06,3.61567740597139
"5828","EXOC4",-0.734457186974759,6.19988187985897,-4.94300429461475,2.59318038604013e-06,8.66989015476868e-06,3.61367868661562
"5829","MGC42174",-0.382223375278782,7.60128663817285,-4.94283459304264,2.59504807184374e-06,8.67464602502577e-06,3.61298118252605
"5830","INPP4A",-0.26178091667397,5.46575084362652,-4.94258249714713,2.59782497958048e-06,8.68243906125654e-06,3.61194505178055
"5831","CEP290",-0.495215953231331,5.81901338015848,-4.94224912173534,2.60150163998702e-06,8.69323605816277e-06,3.61057490988794
"5832","WDR78",0.3645645912283,5.29068385612566,4.94112373236477,2.61395049118767e-06,8.73333767503287e-06,3.60595011042117
"5833","IER2",0.669890941771282,7.04174817848611,4.94041561661422,2.62181319697068e-06,8.75810563054579e-06,3.60304045409849
"5834","C9orf97",0.392144210771968,6.02643105201719,4.93997945538134,2.62666763661828e-06,8.77281777502694e-06,3.60124839787959
"5835","IQSEC3",0.217947794354863,5.2547212606065,4.93873140002257,2.64060670935521e-06,8.81786147931213e-06,3.59612108263712
"5836","KIAA1751",-0.507082310060063,7.2909034338184,-4.93852105313349,2.64296306583933e-06,8.82421784405061e-06,3.59525700981658
"5837","ECSIT",-0.525290300282962,6.86736831389391,-4.93830266495557,2.64541166521059e-06,8.83087995487893e-06,3.59435993007294
"5838","PJCG6",-0.508855328994708,5.46640445236101,-4.93740311954139,2.65552076307539e-06,8.86310758282357e-06,3.59066511357216
"5839","HIST2H2AA3",-0.972082919101515,9.87118824217841,-4.93727483711609,2.65696545751515e-06,8.86641067643135e-06,3.59013823882495
"5840","WDSUB1",0.506342822634397,8.07029424956458,4.93704757169232,2.65952675704479e-06,8.87343816113318e-06,3.58920484835596
"5841","CPSF4",-0.37470153653461,8.42223529299904,-4.93651810580451,2.66550319165892e-06,8.89185579343845e-06,3.58703041445025
"5842","FLJ37396",-0.984842267899133,6.59958365012231,-4.93487380200334,2.68414688070028e-06,8.95251659884372e-06,3.58027848745862
"5843","ZFP3",0.53750959556361,7.31061884939043,4.93436420563287,2.68995054411428e-06,8.97033824269498e-06,3.57818625467684
"5844","KRTHB1",-1.19032945205269,5.72754792471043,-4.93374731136338,2.69699251597138e-06,8.9922825417013e-06,3.57565368166188
"5845","TNFAIP8",0.375357600436184,6.03933662788083,4.93361408376632,2.6985156866206e-06,8.99582175428611e-06,3.57510676162971
"5846","MCOLN1",0.679204347930989,8.95693698335311,4.93305076131737,2.70496531208803e-06,9.01577986760782e-06,3.57279434208797
"5847","TUBE1",0.410746347090582,5.75265198733381,4.93171615296423,2.72030544193063e-06,9.06535856610542e-06,3.5673165098369
"5848","HPGD",1.57657909191232,9.67661767296116,4.93140724840137,2.72386805490411e-06,9.07567870208732e-06,3.56604876501032
"5849","F3",0.860342150274633,8.05795139769954,4.93101807908007,2.72836282106724e-06,9.08910062720039e-06,3.5644516874892
"5850","C10orf42",-0.458672542402285,8.70809155590182,-4.93095578917224,2.72908291607021e-06,9.08994540506463e-06,3.56419606911243
"5851","PGBD1",0.571321523133037,6.0202897903296,4.93075636497958,2.73138957803045e-06,9.09607347939214e-06,3.56337770857077
"5852","CD24",-1.03731292047154,9.84855310353171,-4.93054468981164,2.73384001519216e-06,9.1026781777203e-06,3.56250909842485
"5853","IL8",1.36176956465752,9.50868161110727,4.93041517667533,2.73534036491328e-06,9.10611771917568e-06,3.56197765264004
"5854","LOC651816",-0.812828374464699,8.52709988826024,-4.93014779326648,2.73844040980081e-06,9.11488066022699e-06,3.56088049721146
"5855","RALY",-0.33707353247814,11.0642934764224,-4.93010433300731,2.73894461080703e-06,9.11500183459862e-06,3.5607021702344
"5856","LOC643357",0.67864076074331,11.0889362294564,4.92959306551132,2.74488282093979e-06,9.13217523451723e-06,3.55860440482928
"5857","ZNF605",-0.497439021252296,6.2713048351941,-4.92957934452309,2.74504235815075e-06,9.13217523451723e-06,3.55854810864182
"5858","PHYH",0.461280107952406,8.08920564806378,4.92501703775411,2.79859207910851e-06,9.308734493245e-06,3.53983499727438
"5859","NFKBIZ",0.488904686283062,8.63094936941779,4.92378334424877,2.81324596591234e-06,9.35587944116778e-06,3.53477673465238
"5860","ZFP95",-0.201360042567136,5.68751649188307,-4.92214510567451,2.83282035817363e-06,9.41936939914902e-06,3.5280610822389
"5861","RAB38",-0.828670508848451,8.27528006736569,-4.92145073133779,2.84115692628385e-06,9.44547734322486e-06,3.52521506679903
"5862","LOC650026",0.338538738585245,5.34420568318466,4.92104447867069,2.8460453920882e-06,9.4601150571202e-06,3.52355009083376
"5863","VIL1",-0.856146146828261,5.3622831310413,-4.92094735684213,2.84721527561813e-06,9.46238950118014e-06,3.52315206246529
"5864","PRDM2",0.296801948712382,5.79859451302181,4.92018932695568,2.85636221514317e-06,9.49116946829207e-06,3.52004565262605
"5865","C1orf122",-0.429430680979873,9.1273205012558,-4.91972318472005,2.86200119798524e-06,9.5082853099305e-06,3.51813555554707
"5866","CIAPIN1",-0.487039421873476,7.52641899768178,-4.91821152529527,2.88036245820991e-06,9.56765470477668e-06,3.51194209083958
